ID,Price,Price per sqm,Rooms,Area_total,Kitchen_area,Storeys,District ID,Latitude,Longitude,Construction Type,Renovation State,Construction Year,Log_Price,Log_Price per sqm,balcony,bathroom_num,wardrobe,view,furnished,appliances,floor_heating,air_conditioning,parking,security_features,renovation_quality,distance_to_nearest_metro_stations_m,sports_centers_count,supermarkets_count,schools_count,kindergartens_count,cafes_restaurants_count,public_transport_count,distance_to_nearest_woods_parks_m,distance_to_nearest_water_reservoirs_m,Floor
1054017061.0,7369617.0,66410.0,3.0,111.0,18.0,26.0,10026687,50.41102196869909,30.50024880938521,монолітно-каркасний,з ремонтом,2012.0,15.812876431071867,11.103617984394583,True,2.0,False,False,True,True,False,True,True,False,5.0,1356.3,1,0,1,0,0,4,221.9,139.6,11
1851687203.0,11616514.0,68326.0,4.0,170.0,20.0,27.0,10026687,50.421794,30.462024,монолітно-каркасний,з ремонтом,2009.0,16.26793835046338,11.13206028223028,False,1.0,False,True,False,False,False,False,True,True,5.0,2889.0,3,1,3,6,4,4,61.6,0.0,25
1936252566.0,7910888.0,106922.0,2.0,74.0,16.0,5.0,10026687,50.416612,30.485736,монолітно-каркасний,з ремонтом,2009.0,15.883750722809154,11.579864228220618,False,1.0,False,False,True,True,False,False,True,True,5.0,2540.3,1,0,1,1,0,2,161.6,880.7,2
1603383415.0,2494012.0,50880.0,2.0,49.0,7.0,13.0,10026687,50.425558,30.472729,цегляний будинок,з ремонтом,1972.0,14.72940361771856,10.837244851908917,True,1.0,False,False,False,False,False,False,False,False,2.0,2101.5,1,3,2,3,13,2,377.2,0.0,9
1899947521.0,3872172.0,72239.0,1.0,53.6,13.1,26.0,10026687,50.424463,30.472392,монолітно-каркасний,з ремонтом,2009.0,15.16932640613256,11.187749188090867,False,1.0,True,False,True,True,True,True,False,False,5.0,2218.2,2,3,2,5,9,2,491.6,0.0,5
1186923663.0,9118339.0,78193.0,3.0,116.6,10.0,24.0,10026687,50.421794,30.462024,монолітно-каркасний,з ремонтом,2014.0,16.02579832793945,11.266948197247077,True,1.0,False,True,True,True,True,True,True,True,5.0,2889.0,3,1,3,6,4,4,61.6,0.0,19
1805867205.0,4284371.0,103009.0,1.0,41.6,12.0,27.0,10026687,50.41102196869909,30.50024880938521,монолітно-каркасний,з ремонтом,2010.0,15.270484541513753,11.54258134987774,False,1.0,True,True,False,False,False,False,True,False,3.0,1356.3,1,0,1,0,0,4,221.9,139.6,26
1861810389.0,3122719.0,48798.0,2.0,64.0,15.0,28.0,10026687,50.416612,30.485736,монолітно-каркасний,з ремонтом,2009.0,14.954214974865028,10.795465099828,False,1.0,False,False,True,True,False,False,False,False,3.0,2540.3,1,0,1,1,0,2,161.6,880.7,23
1853947652.0,6037257.0,88769.0,2.0,68.0,14.0,25.0,10026687,50.422317,30.462536,монолітно-каркасний,з ремонтом,2004.6,15.613460493323892,11.393804034062365,True,2.0,True,False,True,True,False,True,True,True,5.0,2821.1,3,1,4,6,4,4,65.4,0.0,12
721588226.0,3539082.0,58999.0,2.0,60.0,14.0,27.0,10026687,50.425168,30.472579,монолітно-каркасний,без ремонту,2012.0,15.079378212005397,10.985292722887856,True,1.0,False,True,False,False,False,False,True,False,5.0,2144.1,1,3,2,4,10,3,418.5,0.0,26
1764759274.0,3539082.0,70782.0,2.0,50.0,7.0,13.0,10026687,50.42286,30.463033,цегляний будинок,з ремонтом,1973.0,15.079378212005397,11.16737413785572,False,1.0,True,False,True,True,False,True,True,False,5.0,2752.2,3,1,3,6,5,6,119.4,0.0,11
1932224487.0,2206722.0,41637.0,2.0,53.0,7.5,9.0,10026687,50.42382,30.466659,панельні,з ремонтом,1973.0,14.607019167620136,10.63676849083572,True,1.0,False,False,False,False,False,False,False,False,1.0,2506.6,2,3,4,5,9,4,397.0,0.0,4
1909573214.0,7494525.0,89227.0,2.0,84.0,16.0,19.0,10026687,50.42286,30.463033,монолітно-каркасний,з ремонтом,2010.0,15.829683445357524,11.398950170656672,True,1.0,True,True,True,True,True,False,True,True,5.0,2752.2,3,1,3,6,5,6,119.4,0.0,18
1974575518.0,4101171.0,87270.0,1.0,47.0,23.0,26.0,10026687,50.423038,30.479145,монолітно-каркасний,з ремонтом,2016.0,15.2267833444847,11.376773498783123,False,1.0,False,True,True,True,False,True,True,True,5.0,2147.9,1,3,2,4,8,5,278.4,0.0,23
1054280370.0,9992700.0,29146.0,5.0,343.0,30.0,27.0,10026687,50.421241,30.47424,монолітно-каркасний,без ремонту,2010.0,16.117365484451625,10.280107270530456,False,1.0,False,False,False,False,False,False,True,True,1.0,2469.5,2,3,3,3,1,3,411.1,1022.2,25
1462271724.0,7702707.0,91684.0,3.0,84.0,18.0,26.0,10026687,50.422724,30.475054,цегляний будинок,з ремонтом,2018.0,15.857082513307764,11.426114067983264,False,1.0,True,False,True,True,True,False,False,False,5.0,2296.0,2,6,2,4,8,2,448.1,0.0,9
1875267788.0,1915268.0,34184.0,2.0,56.0,14.0,27.0,10026687,50.420929,30.477649,монолітно-каркасний,без ремонту,2007.0,14.46536864070579,10.439542230347897,True,1.0,False,True,False,False,False,False,True,False,3.0,2404.9,2,2,2,3,4,6,178.4,1009.5,22
1201492100.0,1582178.0,65911.0,1.0,24.0,4.0,9.0,10026687,50.41102196869909,30.50024880938521,цегляний будинок,з ремонтом,1972.0,14.274313568823027,11.096075797995423,False,1.0,False,False,True,True,False,True,False,False,5.0,1356.3,1,0,1,0,0,4,221.9,139.6,1
1898633418.0,1457228.0,48590.0,1.0,30.0,7.0,9.0,10026687,50.416336,30.473945,цегляний будинок,з ремонтом,1967.0,14.192047245098866,10.791193607554506,False,1.0,False,False,False,False,False,False,False,False,1.0,2746.1,2,1,1,3,2,2,157.1,478.9,8
1942082768.0,2414903.0,46425.0,2.0,52.0,8.0,9.0,10026687,50.425301,30.473478,цегляний будинок,з ремонтом,1974.0,14.6971700927259,10.745614926107391,True,1.0,False,True,False,False,False,False,False,False,3.0,2098.8,1,3,2,4,11,5,372.4,0.0,3
1966065526.0,4371807.0,45051.0,3.0,97.0,13.0,28.0,10026687,50.42286,30.463033,монолітно-каркасний,без ремонту,2006.6666666666667,15.290687211486242,10.715572657167588,False,1.0,False,True,False,False,False,False,True,False,5.0,2752.2,3,1,3,6,5,6,119.4,0.0,21
1666583946.0,3455809.0,44301.0,3.0,78.0,10.0,14.0,10026687,50.424205,30.477592,цегляний будинок,з ремонтом,1998.9,15.055567430542949,10.698785101741006,False,1.0,False,True,True,False,False,False,True,False,5.0,2069.6,2,2,2,4,6,4,316.5,0.0,12
1938250268.0,4038717.0,46425.0,3.0,87.0,10.0,9.0,10026687,50.42483,30.477026,цегляний будинок,з ремонтом,1974.0,15.211437872845876,10.745614926107391,True,1.0,True,False,False,False,False,False,False,False,3.0,2023.9,1,3,2,4,6,5,269.7,0.0,3
1933407647.0,5121259.0,42678.0,3.0,120.0,18.0,25.0,10026687,50.41879,30.490293,монолітно-каркасний,з ремонтом,2001.0,15.448911060489593,10.66146227496313,False,2.0,True,False,True,True,False,True,True,True,5.0,2180.3,0,3,1,3,0,7,286.1,1223.3,2
1170874000.0,3122719.0,47299.0,2.0,66.0,30.0,16.0,10026687,50.42409,30.466241,монолітно-каркасний,з ремонтом,2008.0,14.954214974865028,10.764265574480024,False,1.0,False,False,True,True,False,False,True,False,4.0,2501.3,2,2,4,5,9,4,385.2,0.0,16
1187027657.0,2373267.0,52171.0,1.0,45.5,15.0,16.0,10026687,50.424133,30.47174,монолітно-каркасний,з ремонтом,2008.0,14.679778466251255,10.862301231490171,False,1.0,False,False,True,True,False,False,True,False,5.0,2273.5,2,3,2,5,9,1,547.3,0.0,16
1839485337.0,1915268.0,43344.0,2.0,44.2,6.0,5.0,10026687,50.420819,30.473621,цегляний будинок,з ремонтом,1960.0,14.46536864070579,10.67694663530274,False,1.0,False,True,True,True,False,False,False,True,1.0,2531.1,2,1,3,4,3,4,440.5,977.6,3
1365853458.0,2027686.0,40304.0,1.0,50.3,7.5,9.0,10026687,50.424079,30.464674,цегляний будинок,з ремонтом,1977.0,14.52240629253119,10.604230809717702,True,1.0,True,False,True,False,False,False,False,False,3.0,2573.3,2,3,3,7,10,7,295.2,0.0,9
1312491770.0,5204532.0,38264.0,3.0,136.0,16.0,14.0,10026687,50.41879,30.490293,монолітно-каркасний,з ремонтом,1998.0,15.465040534584288,10.55229091924402,False,1.0,False,False,False,False,False,False,False,False,3.0,2180.3,0,3,1,3,0,7,286.1,1223.3,7
1472293076.0,6661800.0,51255.0,4.0,130.0,18.0,16.0,10026687,50.418954,30.478876,монолітно-каркасний,з ремонтом,2001.0,15.71190042637998,10.844587963318858,False,2.0,True,False,False,False,True,False,False,False,5.0,2584.6,2,3,1,3,5,6,128.5,823.6,15
1914190476.0,3497445.0,47924.0,3.0,73.0,11.0,14.0,10026687,50.423298,30.463533,монолітно-каркасний,з ремонтом,2005.6,15.067543545802868,10.777392567913845,False,1.0,False,False,False,False,False,False,False,False,1.0,2692.1,3,1,3,6,6,7,176.9,0.0,12
1107422572.0,14989050.0,85147.0,5.0,176.0,15.0,25.0,10026687,50.423736,30.465335,монолітно-каркасний,з ремонтом,2010.0,16.522830559202106,11.35214619785257,False,3.0,True,False,True,True,False,True,True,True,5.0,2572.4,2,2,3,5,8,6,309.8,0.0,14
1430783621.0,7369617.0,62455.0,3.0,118.0,45.0,25.0,10026687,50.420929,30.477649,монолітно-каркасний,з ремонтом,2007.0,15.812876431071867,11.042217587800128,False,2.0,False,False,True,True,False,True,False,True,5.0,2404.9,2,2,2,3,4,6,178.4,1009.5,6
1957790099.0,6245438.0,71781.0,3.0,87.0,14.0,16.0,10026687,50.411116,30.484754,панельні,з ремонтом,2016.0,15.64736199530814,11.181389027227896,True,2.0,True,True,True,True,False,True,False,False,5.0,1987.3,1,0,0,0,1,2,259.6,481.3,5
1860501287.0,1748723.0,47258.0,1.0,37.0,10.0,9.0,10026687,50.422202,30.474399,цегляний будинок,з ремонтом,1974.0,14.374396937088614,10.763398390974078,True,1.0,False,False,True,True,False,False,False,False,4.0,2368.9,2,6,3,4,3,3,449.0,0.0,9
1888802053.0,3122719.0,57833.0,2.0,54.0,9.0,9.0,10026687,50.41124222728858,30.47345085069537,цегляний будинок,з ремонтом,1996.0,14.954214974865028,10.965332117012023,True,1.0,False,False,True,True,False,False,False,False,5.0,2245.3,2,0,1,2,0,0,329.0,121.3,8
1866902151.0,2077649.0,48299.0,2.0,43.0,8.0,5.0,10026687,50.419423888165,30.478921315763,цегляний будинок,з ремонтом,1962.0,14.546748005271354,10.785186839640664,True,1.0,True,False,True,True,False,False,True,True,5.0,2533.7,2,3,2,3,6,6,82.9,873.6,1
1937001800.0,3497404.0,48590.0,3.0,72.0,12.0,14.0,10026687,50.416336,30.473945,цегляний будинок,з ремонтом,1992.0,15.067531822894116,10.791193607554506,False,1.0,False,False,True,True,False,False,True,False,4.0,2746.1,2,1,1,3,2,2,157.1,478.9,10
1950893437.0,4059535.0,94390.0,2.0,43.0,16.0,26.0,10026687,50.416336,30.473945,цегляний будинок,з ремонтом,1987.6666666666667,15.21657923933252,11.455201008605492,False,1.0,False,True,False,True,False,False,True,True,5.0,2746.1,2,1,1,3,2,2,157.1,478.9,16
1840149295.0,10825425.0,124451.0,2.0,87.0,18.5,25.0,10026835,50.42563921147758,30.548424840600283,цегляний будинок,без ремонту,1963.0,16.197408184427236,11.731675378377734,False,1.0,False,False,False,False,False,False,False,False,1.0,506.1,6,0,2,2,0,2,285.7,0.0,15
1840553162.0,6245438.0,109587.0,1.0,57.0,22.0,26.0,10026835,50.42563921147758,30.548424840600283,цегляний будинок,без ремонту,1963.0,15.64736199530814,11.604483158450591,False,1.0,False,False,False,False,False,False,False,False,1.0,506.1,6,0,2,2,0,2,285.7,0.0,6
1978743072.0,3247628.0,53253.0,3.0,61.0,7.0,9.0,10026836,50.425321,30.524333,цегляний будинок,з ремонтом,1972.0,14.9934357496017,10.882828198121397,True,1.0,False,False,False,False,False,False,True,True,3.0,503.4,12,1,2,1,2,3,330.9,1132.8,5
1979531003.0,3081083.0,93349.0,1.0,33.0,7.0,9.0,10026836,50.427958,30.535434,панельні,з ремонтом,1972.0,14.940792041082515,11.444111148969869,False,1.0,False,False,False,False,False,False,False,False,4.0,250.9,10,0,0,3,12,5,462.2,0.0,6
1976580268.0,3164355.0,79109.0,2.0,40.0,20.0,9.0,10026836,50.424986,30.523635,цегляний будинок,з ремонтом,1965.0,14.967460117343034,11.278594568015444,False,1.0,False,True,True,True,False,False,False,False,3.0,447.7,12,1,2,3,2,3,359.9,1111.8,4
1695893089.0,3247628.0,55044.0,3.0,59.0,7.0,9.0,10026836,50.43020607133792,30.521755488082817,цегляний будинок,з ремонтом,1972.0,14.9934357496017,10.915906311504504,False,1.0,False,False,False,False,False,False,False,False,1.0,348.9,9,0,4,2,4,0,181.0,781.3,1
1869604567.0,10533972.0,82940.0,3.0,127.0,29.0,24.0,10026836,50.428818,30.529755,монолітно-каркасний,з ремонтом,2012.0,16.170116115893272,11.325884790636296,False,2.0,False,False,False,False,True,True,True,True,5.0,665.0,11,1,0,2,0,1,357.7,0.0,22
1753785698.0,4788169.0,82565.0,2.0,58.0,15.0,5.0,10026836,50.427295,30.535089,цегляний будинок,з ремонтом,1957.0,15.38165885045994,11.321353252493337,True,1.0,True,False,False,False,True,False,False,False,5.0,275.1,9,0,0,4,12,1,413.7,0.0,4
973960301.0,4496715.0,59166.0,3.0,76.0,8.0,9.0,10026836,50.430228,30.520573,панельні,з ремонтом,1972.0,15.318857910545344,10.988119233016445,True,1.0,False,False,True,True,False,False,False,False,5.0,269.5,9,0,5,2,12,0,260.2,697.3,7
1538906526.0,10409063.0,88977.0,3.0,117.0,15.0,23.0,10026836,50.428417,30.521951,монолітно-каркасний,з ремонтом,1994.5,16.158187523004017,11.396144427146307,False,2.0,True,True,True,False,False,False,False,False,5.0,463.0,9,0,2,2,2,0,93.6,832.6,19
1043506908.0,24981750.0,134319.0,4.0,186.0,25.0,23.0,10026836,50.429589,30.522893,цегляний будинок,з ремонтом,2014.0,17.033656156281953,11.807980291751422,False,3.0,False,False,True,False,False,False,True,False,5.0,449.0,10,0,1,2,2,0,155.1,868.9,21
1524698910.0,2706357.0,55252.0,2.0,49.0,7.0,5.0,10026836,50.430228,30.520573,цегляний будинок,з ремонтом,1983.2692307692307,14.811114377557896,10.919677916548416,True,1.0,False,False,False,False,False,False,False,False,2.0,269.5,9,0,5,2,12,0,260.2,697.3,5
1778284823.0,9742883.0,67201.0,3.0,145.0,25.0,16.0,10026836,50.43020607133792,30.521755488082817,монолітно-каркасний,з ремонтом,2005.0,16.092047730352817,11.115458287973128,True,2.0,True,True,True,True,True,True,True,True,5.0,348.9,9,0,4,2,4,0,181.0,781.3,13
1102130433.0,17903588.0,95223.0,4.0,188.0,25.0,23.0,10026836,50.433906,30.530482,цегляний будинок,без ремонту,2014.0,16.70051175350628,11.463987289847717,True,3.0,True,True,False,False,False,False,True,False,5.0,330.9,7,1,1,1,3,2,128.8,0.0,21
1970647094.0,31227188.0,136942.0,5.0,228.0,35.0,23.0,10026836,50.425961,30.526963,монолітно-каркасний,з ремонтом,2012.0,17.256799715602007,11.827320059839794,True,5.0,True,False,True,False,True,True,True,True,1.0,668.2,12,2,2,1,2,4,231.0,0.0,20
1731312982.0,9159975.0,145394.0,2.0,63.0,30.0,23.0,10026836,50.4264515,30.527696,цегляний будинок,з ремонтом,1984.4444444444443,16.030354116559543,11.887209455594816,False,1.0,True,True,True,True,False,True,True,False,5.0,743.5,11,2,2,0,3,4,237.0,0.0,22
1539708624.0,3953362.0,85938.0,2.0,46.0,6.0,9.0,10026836,50.429128,30.53033,цегляний будинок,з ремонтом,1965.0,15.190077167053438,11.361393021236154,True,1.0,False,False,False,False,False,True,True,True,5.0,633.3,11,1,0,2,2,1,307.8,0.0,8
1705590395.0,14697597.0,149974.0,3.0,98.0,12.0,3.0,10026836,50.430228,30.520573,цегляний будинок,з ремонтом,1983.2692307692307,16.503194637036962,11.918223892521294,False,2.0,True,False,True,True,True,False,False,False,5.0,269.5,9,0,5,2,12,0,260.2,697.3,3
424971680.0,5204532.0,93599.0,1.0,55.6,24.6,31.0,10026836,50.434955,30.529232,монолітно-каркасний,без ремонту,1954.3333333333333,15.465040534584288,11.446785662465684,False,1.0,False,False,False,False,False,False,False,False,1.0,291.0,7,1,1,2,13,4,96.4,0.0,18
931726680.0,3580718.0,62830.0,3.0,57.0,7.0,5.0,10026836,50.427678602081976,30.53050664551484,цегляний будинок,з ремонтом,1962.0,15.09107417620046,11.048203861234049,False,1.0,False,False,True,True,False,False,False,False,5.0,598.3,12,1,0,2,2,2,344.0,0.0,2
421071503.0,26230838.0,116082.0,4.0,226.0,60.0,23.0,10026836,50.426370574460776,30.524449004242,цегляний будинок,без ремонту,2014.0,17.082446337606765,11.66206073146946,True,3.0,True,True,False,False,False,False,True,False,3.0,611.8,10,1,2,1,2,3,222.4,1083.2,20
1842310031.0,4080353.0,60998.0,3.0,66.9,6.9,7.0,10026836,50.427958,30.535434,цегляний будинок,з ремонтом,1981.0,15.221694307322387,11.018612749578452,False,1.0,False,False,False,False,False,False,True,False,1.0,250.9,10,0,0,3,12,5,462.2,0.0,5
1898382240.0,4163584.0,78277.0,2.0,53.2,9.0,9.0,10026836,50.427958,30.535434,панельні,з ремонтом,1972.0,15.241887039965407,11.268021871873454,True,1.0,False,False,True,True,True,False,False,False,5.0,250.9,10,0,0,3,12,5,462.2,0.0,4
400322485.0,11241788.0,65952.0,4.0,170.5,26.7,25.0,10026836,50.43020607133792,30.521755488082817,монолітно-каркасний,без ремонту,2012.0,16.235148553465688,11.09669764611769,False,4.0,False,True,False,False,False,False,True,True,1.0,348.9,9,0,4,2,4,0,181.0,781.3,23
1721761626.0,3122719.0,84397.0,1.0,37.0,10.0,10.0,10026836,50.426370574460776,30.524449004242,цегляний будинок,з ремонтом,1975.0,14.954214974865028,11.343298983620814,False,1.0,False,False,False,False,False,False,False,False,5.0,611.8,10,1,2,1,2,3,222.4,1083.2,3
1185849185.0,10325790.0,98137.0,3.0,105.2,19.0,20.0,10026836,50.42786,30.534042,монолітно-каркасний,з ремонтом,1970.8,16.150155304046454,11.494129930385904,True,2.0,True,False,True,True,True,True,True,False,5.0,348.0,10,1,0,3,9,2,433.8,0.0,5
1931546331.0,4371807.0,70407.0,3.0,62.1,7.0,9.0,10026836,50.431158,30.533946,панельні,з ремонтом,1972.0,15.290687211486242,11.162062172053648,True,1.0,True,True,True,True,False,True,True,True,1.0,528.8,7,0,1,3,6,2,120.2,0.0,1
1984275374.0,5412713.0,67659.0,4.0,80.0,6.5,10.0,10026836,50.429589,30.522893,цегляний будинок,з ремонтом,1967.0,15.504261188617509,11.1222504423347,True,1.0,False,False,False,False,False,False,True,True,3.0,449.0,10,0,1,2,2,0,155.1,868.9,9
1921315181.0,5204532.0,82607.0,2.0,63.0,10.0,18.0,10026836,50.426370574460776,30.524449004242,монолітно-каркасний,з ремонтом,2005.0,15.465040534584288,11.321861807119433,False,1.0,False,False,True,False,False,False,False,False,2.0,611.8,10,1,2,1,2,3,222.4,1083.2,10
1660577491.0,7702707.0,57708.0,3.0,133.5,18.7,25.0,10026836,50.437788,30.52432,монолітно-каркасний,без ремонту,1967.0,15.857082513307764,10.963168419535473,False,1.0,False,False,False,False,False,False,False,False,1.0,251.4,6,1,6,2,26,10,212.3,1244.3,4
1656510271.0,2789629.0,59374.0,2.0,47.0,7.0,9.0,10026836,50.4264515,30.527696,цегляний будинок,з ремонтом,1967.0,14.841419528515749,10.991628541336942,False,1.0,False,True,False,False,False,False,False,False,1.0,743.5,11,2,2,0,3,4,237.0,0.0,8
1974521160.0,3743099.0,77985.0,2.0,48.0,7.0,5.0,10026836,50.4264515,30.527696,цегляний будинок,з ремонтом,1959.0,15.135424703067224,11.26428460238249,True,1.0,False,False,False,False,False,False,False,True,5.0,743.5,11,2,2,0,3,4,237.0,0.0,4
1591061858.0,4121989.0,73613.0,1.0,56.0,24.6,31.0,10026836,50.4264515,30.527696,цегляний будинок,без ремонту,1984.4444444444443,15.231846614422803,11.206590504019236,False,1.0,False,False,False,False,False,False,False,False,1.0,743.5,11,2,2,0,3,4,237.0,0.0,3
1591085634.0,6245438.0,75320.0,2.0,82.9,19.9,31.0,10026836,50.43020607133792,30.521755488082817,монолітно-каркасний,без ремонту,1984.7,15.64736199530814,11.229514259369092,False,1.0,False,False,False,False,False,False,False,False,1.0,348.9,9,0,4,2,4,0,181.0,781.3,3
1591200900.0,10367427.0,74571.0,4.0,139.0,19.9,31.0,10026836,50.429422,30.536027,монолітно-каркасний,без ремонту,2007.0,16.1541795262992,11.219520380615352,False,2.0,False,False,False,False,False,False,False,False,1.0,287.0,9,0,1,3,12,6,318.4,0.0,3
1204685456.0,8743613.0,69325.0,3.0,126.1,29.6,24.0,10026836,50.430348,30.519579,монолітно-каркасний,з ремонтом,2012.0,15.983834163307844,11.146575295190615,True,1.0,False,False,True,True,False,False,True,True,4.0,200.0,9,0,5,2,28,3,326.6,626.0,5
659424321.0,5412713.0,51546.0,4.0,105.0,30.0,9.0,10026836,50.426370574460776,30.524449004242,цегляний будинок,з ремонтом,1977.0,15.504261188617509,10.850249291825373,True,1.0,True,True,True,True,True,False,False,False,5.0,611.8,10,1,2,1,2,3,222.4,1083.2,9
1107301440.0,2706357.0,86188.0,1.0,31.4,6.6,9.0,10026836,50.429128,30.53033,цегляний будинок,з ремонтом,1972.0,14.811114377557896,11.364297838300091,True,1.0,False,False,True,True,False,False,False,False,3.0,633.3,11,1,0,2,2,1,307.8,0.0,8
1870013835.0,7286344.0,83731.0,4.0,87.0,6.0,6.0,10026836,50.433174,30.531409,цегляний будинок,з ремонтом,1954.0,15.80151260651389,11.33537650121441,False,1.0,False,False,False,False,False,False,True,False,1.0,354.7,7,1,2,2,3,2,37.4,0.0,1
1355564195.0,7161435.0,62122.0,3.0,115.3,15.0,25.0,10026836,50.429589,30.522893,монолітно-каркасний,без ремонту,1981.3333333333333,15.784221077486848,11.036871569721765,True,2.0,False,False,False,False,False,False,False,False,1.0,449.0,10,0,1,2,2,0,155.1,868.9,8
1970651060.0,2685539.0,62455.0,2.0,43.0,6.5,5.0,10026836,50.43020607133792,30.521755488082817,цегляний будинок,з ремонтом,1962.0,14.80339238302216,11.042217587800128,True,1.0,False,False,False,True,False,True,False,False,2.0,348.9,9,0,4,2,4,0,181.0,781.3,5
1807960363.0,4371807.0,51421.0,4.0,85.0,16.0,5.0,10026836,50.429589,30.522893,цегляний будинок,з ремонтом,1963.0,15.290687211486242,10.847821375434926,False,1.0,False,True,False,False,False,False,False,False,1.0,449.0,10,0,1,2,2,0,155.1,868.9,2
1015642267.0,12282694.0,93765.0,3.0,131.0,17.9,15.0,10026836,50.429422,30.536027,монолітно-каркасний,з ремонтом,2005.0,16.323701919145606,11.448557595937425,True,2.0,True,True,True,True,True,True,False,False,5.0,287.0,9,0,1,3,12,6,318.4,0.0,3
426723417.0,3747263.0,66910.0,1.0,56.0,10.0,6.0,10026836,50.435689,30.519096,цегляний будинок,з ремонтом,1910.0,15.136536531658985,11.111118657114291,True,1.0,False,False,False,False,False,False,False,True,3.0,315.5,7,0,9,2,44,5,262.9,811.2,5
1902635531.0,3414173.0,58874.0,2.0,58.0,7.4,9.0,10026836,50.427295,30.535089,панельні,з ремонтом,1972.0,15.043446147645854,10.98317183131872,True,1.0,False,False,True,True,False,False,False,False,2.0,275.1,9,0,0,4,12,1,413.7,0.0,6
1930963243.0,3539082.0,75612.0,2.0,46.8,6.9,9.0,10026836,50.433906,30.530482,панельні,з ремонтом,1972.0,15.079378212005397,11.233383505056556,False,1.0,False,False,True,True,False,False,False,False,5.0,330.9,7,1,1,1,3,2,128.8,0.0,5
1373227472.0,5412671.0,117665.0,2.0,46.0,6.0,9.0,10026836,50.43504,30.526294,цегляний будинок,з ремонтом,1965.0,15.504253429078956,11.675605381508896,True,1.0,False,False,True,True,True,True,False,False,5.0,451.6,7,1,2,1,6,1,66.3,0.0,4
1984822759.0,2914538.0,67784.0,2.0,43.0,6.0,5.0,10026836,50.428818,30.529755,цегляний будинок,з ремонтом,1961.0,14.885222217747229,11.124096210513487,True,1.0,False,False,False,False,False,False,False,False,1.0,665.0,11,1,0,2,0,1,357.7,0.0,2
1815830447.0,6453619.0,82732.0,3.0,78.0,30.0,5.0,10026836,50.427632,30.529407,цегляний будинок,з ремонтом,1957.0,15.680151771645594,11.323373834067556,False,1.0,False,False,False,False,False,True,False,False,4.0,676.4,12,1,0,2,1,2,331.2,0.0,3
1916678446.0,2706357.0,54669.0,2.0,49.5,15.3,4.0,10026836,50.426370574460776,30.524449004242,цегляний будинок,з ремонтом,1950.0,14.811114377557896,10.909070391889044,True,1.0,True,False,False,False,False,False,False,False,3.0,611.8,10,1,2,1,2,3,222.4,1083.2,4
1690424752.0,10325790.0,98345.0,3.0,105.0,16.0,21.0,10026836,50.42786,30.534042,монолітно-каркасний,з ремонтом,1970.8,16.150155304046454,11.496247151917416,True,2.0,False,False,True,False,True,False,True,True,5.0,348.0,10,1,0,3,9,2,433.8,0.0,5
1781743758.0,4788169.0,48382.0,1.0,99.0,20.0,25.0,10026836,50.425321,30.524333,монолітно-каркасний,без ремонту,2012.0,15.38165885045994,10.7869037913362,False,1.0,True,False,False,False,False,False,False,False,1.0,503.4,12,1,2,1,2,3,330.9,1132.8,5
1800073551.0,3247628.0,51546.0,3.0,63.0,7.0,9.0,10026836,50.426370574460776,30.524449004242,панельні,без ремонту,1972.0,14.9934357496017,10.850249291825373,True,1.0,False,False,False,False,False,False,False,False,1.0,611.8,10,1,2,1,2,3,222.4,1083.2,9
1535461095.0,3580718.0,76195.0,2.0,47.0,7.0,9.0,10026836,50.435133,30.52803,цегляний будинок,з ремонтом,1972.0,15.09107417620046,11.241064246858588,True,1.0,False,False,False,False,False,False,False,False,5.0,341.0,7,1,1,2,11,3,78.2,0.0,4
1162697387.0,18736313.0,86729.0,5.0,216.0,30.3,21.0,10026836,50.426370574460776,30.524449004242,монолітно-каркасний,без ремонту,1986.428571428572,16.74597412385939,11.370555123678502,True,2.0,False,True,False,False,False,False,True,False,4.0,611.8,10,1,2,1,2,3,222.4,1083.2,20
1622381753.0,4121989.0,74946.0,3.0,55.0,5.0,5.0,10026836,50.42546926844047,30.523154936553897,цегляний будинок,з ремонтом,1964.0,15.231846614422803,11.224536476045198,True,1.0,False,False,False,False,False,False,True,False,2.0,484.6,12,1,2,3,2,3,305.0,1053.4,5
621101392.0,8103940.0,57231.0,3.0,141.6,13.9,25.0,10026836,50.43020607133792,30.521755488082817,монолітно-каркасний,без ремонту,1984.7,15.907861044528774,10.9548684614988,False,1.0,False,False,False,False,False,False,False,False,1.0,348.9,9,0,4,2,4,0,181.0,781.3,5
1623409006.0,7203072.0,62080.0,3.0,116.0,13.0,23.0,10026836,50.43020607133792,30.521755488082817,монолітно-каркасний,без ремонту,1984.7,15.790018298486256,11.036195262974786,True,2.0,False,True,False,False,False,False,True,True,1.0,348.9,9,0,4,2,4,0,181.0,781.3,11
1854010632.0,2498134.0,50963.0,2.0,49.0,18.0,5.0,10026836,50.429115,30.531617,цегляний будинок,з ремонтом,1968.5,14.731055011441963,10.838874780101271,False,1.0,True,False,True,False,False,False,False,False,2.0,545.2,11,1,0,2,3,3,280.1,0.0,4
392125187.0,14156325.0,83273.0,4.0,170.0,23.0,25.0,10026836,50.429422,30.536027,монолітно-каркасний,без ремонту,2012.0,16.465672149286593,11.329891654583896,True,2.0,True,True,False,False,False,False,True,True,5.0,287.0,9,0,1,3,12,6,318.4,0.0,23
